scenario,variable,year,value_repro,value_paper,diff
3,CGPI,2019,0.16958992055350341,0.16,0.009589920553503412
3,CGPI,2020,0.3271644700801768,0.31,0.017164470080176797
3,CGV,2018,0.05117796305513789,0.05,0.0011779630551378845
3,CGV,2019,0.285395950143863,0.27,0.015395950143862969
3,CGV,2020,0.6059640186527049,0.58,0.025964018652704923
3,CP,2018,0.24350879258699942,0.24,0.003508792586999432
3,CP,2019,0.50806082520648,0.51,-0.0019391747935200154
3,CP,2020,0.49332540409547376,0.49,0.003325404095473772
3,CPV,2018,0.2649577218847038,0.26,0.004957721884703781
3,CPV,2019,0.7218802946091507,0.73,-0.008119705390849274
3,CPV,2020,0.9676717470883722,0.98,-0.012328252911627757
3,CUX,2018,1.9001441024677157,1.93,-0.029855897532284237
3,CUX,2019,2.0450826075373243,1.89,0.1550826075373244
3,CUX,2020,2.1984103793856127,1.7,0.4984103793856127
3,FXS,2018,-0.05710616857860229,-0.06,0.002893831421397708
3,FXS,2019,-0.2389504203074877,-0.24,0.0010495796925122924
3,FXS,2020,-0.46813211626402507,-0.47,0.0018678837359749068
3,GDP,2018,1.0419534251100815,1.05,-0.008046574889918556
3,GDP,2019,1.0406443034559176,1.04,0.0006443034559175942
3,GDP,2020,0.9723289987681072,0.95,0.022328998768107233
3,GDPD,2018,1.0785367148709766,1.09,-0.011463285129023504
3,GDPD,2019,-0.06874282335012832,-0.08,0.011257176649871678
3,GDPD,2020,-0.05845893909145694,-0.08,0.02154106090854306
3,GDPGAP,2018,0.9272313749113315,0.93,-0.002768625088668597
3,GDPGAP,2019,0.9080886884448434,0.93,-0.021911311555156687
3,GDPGAP,2020,0.8606259399782985,0.88,-0.0193740600217015
3,GDPPOT,2018,0.12873639206138487,0.12,0.008736392061384879
3,GDPPOT,2019,0.13620558814121386,0.11,0.026205588141213862
3,GDPPOT,2020,0.07586837446034167,0.04,0.03586837446034167
3,GDPV,2018,1.1328648570082311,1.14,-0.007135142991768761
3,GDPV,2019,1.346538510500711,1.35,-0.003461489499289039
3,GDPV,2020,1.5509412913235099,1.52,0.030941291323509867
3,IFP,2018,-0.12831347856155362,-0.12,-0.008313478561553622
3,IFP,2019,-0.6381695424063583,-0.62,-0.018169542406358263
3,IFP,2020,-1.163535453430048,-1.16,-0.003535453430048019
3,IFPV,2018,0.12015121580327137,0.13,-0.009848784196728633
3,IFPV,2019,-0.16104391947146524,-0.1,-0.06104391947146523
3,IFPV,2020,-0.45823325979043317,-0.37,-0.08823325979043317
3,IG,2018,19.444129585065056,19.41,0.034129585065056034
3,IG,2019,18.568241712345735,18.59,-0.02175828765426502
3,IG,2020,16.819354770583395,16.67,0.1493547705833933
3,IGV,2018,19.709248346720553,19.69,0.01924834672055198
3,IGV,2019,19.13907567108225,19.22,-0.08092432891774948
3,IGV,2020,17.7160969565032,17.67,0.04609695650319878
3,IHP,2018,0.282247177248679,0.2,0.08224717724867897
3,IHP,2019,1.0805048931916361,0.42,0.6605048931916362
3,IHP,2020,1.7935217403073855,0.41,1.3835217403073856
3,IHPV,2018,0.2939396410519213,0.21,0.08393964105192128
3,IHPV,2019,1.3030339834401272,0.65,0.6530339834401272
3,IHPV,2020,2.3053510923580376,0.93,1.3753510923580374
3,KFP,2018,-0.007502758094482531,-0.01,0.002497241905517469
3,KFP,2019,-0.05555734386294142,-0.05,-0.005557343862941419
3,KFP,2020,-0.16254651688007715,-0.16,-0.0025465168800771487
3,KG,2018,0.4286211645407212,0.43,-0.0013788354592788044
3,KG,2019,1.0781413806973283,1.08,-0.0018586193026717268
3,KG,2020,1.662594277687679,1.66,0.0025942776876790585
3,KHP,2018,0.006512960296550796,0.0,0.006512960296550796
3,KHP,2019,0.044933587811429865,0.02,0.024933587811429864
3,KHP,2020,0.11965268036367438,0.04,0.07965268036367437
3,LE,2018,0.249695536848471,0.23,0.019695536848471
3,LE,2019,0.29733384267555674,0.25,0.047333842675556737
3,LE,2020,0.26448409422123453,0.19,0.07448409422123453
3,LF,2018,0.21801643700650186,0.2,0.01801643700650185
3,LF,2019,0.2532180368363002,0.21,0.04321803683630018
3,LF,2020,0.21667892316577508,0.15,0.06667892316577509
3,LH,2018,0.2201896719590979,0.28,-0.05981032804090214
3,LH,2019,0.1039275739575296,0.28,-0.17607242604247042
3,LH,2020,0.025302686738215563,0.25,-0.22469731326178444
3,M2CD,2018,0.6613305416208637,0.68,-0.01866945837913636
3,M2CD,2019,0.5586810390695696,0.57,-0.011318960930430388
3,M2CD,2020,0.7362245543660328,0.72,0.016224554366032873
3,MGS,2018,0.4343103694549988,0.38,0.054310369454998786
3,MGS,2019,0.9599672331482345,0.83,0.12996723314823455
3,MGS,2020,1.0140009786485715,0.85,0.16400097864857155
3,MGSV,2018,0.4035084919405907,0.36,0.0435084919405907
3,MGSV,2019,0.8593760997928579,0.74,0.1193760997928579
3,MGSV,2020,0.8514086614158034,0.71,0.14140866141580344
3,NIV,2018,1.4199111259069364,1.43,-0.010088874093063582
3,NIV,2019,1.4853106865287458,1.5,-0.01468931347125424
3,NIV,2020,1.406973402673528,1.4,0.006973402673528195
3,PCP,2018,0.02135554776986348,0.02,0.0013555477698634806
3,PCP,2019,0.21272910156495128,0.22,-0.007270898435048717
3,PCP,2020,0.47203762268130944,0.48,-0.007962377318690539
3,PERR,2018,-0.6318533004209135,-0.69,0.05814669957908647
3,PERR,2019,-1.5112968711242845,-1.69,0.1787031288757155
3,PERR,2020,-2.629128642908677,-3.06,0.43087135709132296
3,PGDP,2018,0.08995877085870574,0.09,-4.122914129425781e-05
3,PGDP,2019,0.30276381037081523,0.3,0.002763810370815245
3,PGDP,2020,0.5730497347601948,0.56,0.013049734760194776
3,PIFP,2018,0.24882832745335426,0.25,-0.0011716725466457412
3,PIFP,2019,0.4803200768726923,0.52,-0.039679923127307726
3,PIFP,2020,0.7136601574620038,0.8,-0.0863398425379962
3,PIHP,2018,0.011618793943199424,0.01,0.0016187939431994234
